deeplink     ,uuid                                  ,marketing loc                                                                                                         ,docs loc                                                                                                                                                                                            ,xml src                                                                                                                                                                                              ,md src                                                                                                                
             ,77ee84dd-fdba-4d34-ae8e-2fe786599800,https://marketing.adobe.com/resources/help/en_US/snp/t_adding_search_url_rules.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-rewrite-rules-menu.html                                                                                                  ,target-search-and-promote-master/src-migrate/c_about_rewrite_rules_menu.xml                                                                                                                           ,help/c-about-settings-menu/c-about-rewrite-rules-menu.md                                                              
x            ,77ee84dd-fdba-4d34-ae8e-2fe786599800,https://marketing.adobe.com/resources/help/en_US/snp/t_adding_search_url_rules.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-rewrite-rules-menu.html#task_50C77D1B53804AEEB20896F74265BD6F,t_adding_search_url_rules.xml                                                                                                                                                                         ,help/c-about-settings-menu/c-about-rewrite-rules-menu.md                                                              
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/t_adding_url_masks_to_index_or_not_index_parts_of_your_website.html,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_E1AFC17C746048B8843013D979E082C1,t_adding_url_masks_to_index_or_not_index_parts_of_your_website.xml                                                                                                                                    ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_adjusting_the_weight_associated_with_ranking_rules.html        ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_3CB6FC92A66F4D99874A42D55825DB64,t_adjusting_the_weight_associated_with_ranking_rules.xml                                                                                                                                              ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_approving_business_rules.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html#task_BD569D18BF664272B8692294C162E2C1,t_approving_business_rules.xml                                                                                                                                                                        ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,6a0a4e57-59fa-48fb-b712-eb16a9f47c3a,https://marketing.adobe.com/resources/help/en_US/snp/t_cancelling_your_adobe_searchpromote_login.html                 ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-my-profile-menu.html#task_D57701BB726243B08CEA14EEC86C3087,t_cancelling_your_adobe_searchpromote_login.xml                                                                                                                                                       ,help/c-about-settings-menu/c-about-my-profile-menu.md                                                                 
x            ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_changing_the_order_that_business_rules_run.html                ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html#task_FE3B1C17307F49B49050C2EC5A063991,t_changing_the_order_that_business_rules_run.xml                                                                                                                                                      ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,312d1e4a-f5b6-4629-8645-17e6f6c09fc4,https://marketing.adobe.com/resources/help/en_US/snp/t_changing_the_order_that_post_search_rules_run.html             ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-post-search-rules.html#task_40542FCD32234BBF881A81BF5477F78F,t_changing_the_order_that_post_search_rules_run.xml                                                                                                                                                   ,help/c-about-rules-menu/c-about-post-search-rules.md                                                                  
x            ,e75f9d9e-e8ca-4184-bf79-b1fdadb5c0fe,https://marketing.adobe.com/resources/help/en_US/snp/t_changing_the_order_that_pre-search_rules_run.html              ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-pre-search-rules.html#task_C18817276A3C459089C97448076365D1,t_changing_the_order_that_pre-search_rules_run.xml                                                                                                                                                    ,help/c-about-rules-menu/c-about-pre-search-rules.md                                                                   
x            ,683af81f-f7c0-45f8-9212-e5e7cb82ccca,https://marketing.adobe.com/resources/help/en_US/snp/t_changing_the_order_that_query_cleaning_rules_run.html          ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-query-cleaning-rules.html#task_C24012C45A4445468A7FD998017388CA,t_changing_the_order_that_query_cleaning_rules_run.xml                                                                                                                                                ,help/c-about-rules-menu/c-about-query-cleaning-rules.md                                                               
x            ,6a0a4e57-59fa-48fb-b712-eb16a9f47c3a,https://marketing.adobe.com/resources/help/en_US/snp/t_changing_your_searchpromote_log_in_password.html               ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-my-profile-menu.html#task_F5FF13AAD1514FE997C8882D4537C0C9,t_changing_your_searchpromote_log_in_password.xml                                                                                                                                                     ,help/c-about-settings-menu/c-about-my-profile-menu.md                                                                 
x            ,5c5d64f5-fe79-4489-85c6-399d1437f2c4,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_a_browse_pages_word_list.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-seo.html#task_D7A1D765A92A4D6C94E672B3A86ECB5A,t_configuring_a_browse_pages_word_list.xml                                                                                                                                                            ,help/c-about-settings-menu/c-about-seo.md                                                                             
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_a_dictionary_as_a_stemming_dictionary.html         ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_541E8453A12F4A8E89CF6F595469F074,t_configuring_a_dictionary_as_a_stemming_dictionary.xml                                                                                                                                               ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,51e726ad-414b-4cbd-8a68-fefc3cf9b565,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_a_scripted_incremental_index.html                  ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-scripted-index.html#task_05AE040FE75E40FFAA5E10B6B6D4D255,t_configuring_a_scripted_incremental_index.xml                                                                                                                                                        ,help/c-about-index-menu/c-about-scripted-index.md                                                                     
x            ,5c5d64f5-fe79-4489-85c6-399d1437f2c4,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_a_search_results_word_list.html                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-seo.html#task_A459A3734EC04042BA52C81184251DD4,t_configuring_a_search_results_word_list.xml                                                                                                                                                          ,help/c-about-settings-menu/c-about-seo.md                                                                             
x            ,ded09e89-5a52-4e8c-a6f7-3e25b4191183,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_a_vertical_update_of_a_staged_website.html         ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-vertical-updates.html#task_46A367B0786C4C90BFFA5D3F95FD86C0,t_configuring_a_vertical_update_of_a_staged_website.xml                                                                                                                                               ,help/c-about-index-menu/c-about-vertical-updates.md                                                                   
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_adobe_analytics_redirector.html                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_2C9DE333FD7246E4A460FC0F55204160,t_configuring_adobe_analytics_redirector.xml                                                                                                                                                          ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_advanced_adobe_analytics_options.html              ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_C0FF2D69F59D44D8943A7831ED7FEC19,t_configuring_advanced_adobe_analytics_options.xml                                                                                                                                                    ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,b1ee9b08-dcbe-4ffe-b0b4-d379daaac9b5,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_an_incremental_index_of_a_staged_website.html      ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-incremental-index.html#task_46A367B0786C4C90BFFA5D3F95FD86C0,t_configuring_an_incremental_index_of_a_staged_website.xml                                                                                                                                            ,help/c-about-index-menu/c-about-incremental-index.md                                                                  
             ,5c5d64f5-fe79-4489-85c6-399d1437f2c4,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_an_item_detail_word_list.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-seo.html                                                                                                                 ,target-search-and-promote-master/src-migrate/c_about_seo.xml                                                                                                                                          ,help/c-about-settings-menu/c-about-seo.md                                                                             
x            ,5c5d64f5-fe79-4489-85c6-399d1437f2c4,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_an_item_detail_word_list.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-seo.html#task_761538C519B34164BE189F13C39B2495,t_configuring_an_item_detail_word_list.xml                                                                                                                                                            ,help/c-about-settings-menu/c-about-seo.md                                                                             
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_auto-complete.html                                 ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_F491F2BFC4D24A61BBDC48B9059C11BB,t_configuring_auto-complete.xml                                                                                                                                                                       ,help/c-about-auto-complete.md                                                                                         
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_auto-complete_css.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_EECE35DEB6C94F4A8A5B42B4DED76D96,t_configuring_auto-complete_css.xml                                                                                                                                                                   ,help/c-about-auto-complete.md                                                                                         
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_auto-complete_word_list.html                       ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_1F8E0F346263443383F8CFD2C7AB35D4,t_configuring_auto-complete_word_list.xml                                                                                                                                                             ,help/c-about-auto-complete.md                                                                                         
             ,c5973541-3d6b-4fc9-bad4-66d4d3559fe8,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_did_you_mean.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-did-you-mean.html                                                                                                     ,target-search-and-promote-master/src-migrate/c_about_did_you_mean.xml                                                                                                                                 ,help/c-about-linguistics-menu/c-about-did-you-mean.md                                                                 
x            ,c5973541-3d6b-4fc9-bad4-66d4d3559fe8,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_did_you_mean.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-did-you-mean.html#task_B539D6A0043547EFB1CA19B67E762371,t_configuring_did_you_mean.xml                                                                                                                                                                        ,help/c-about-linguistics-menu/c-about-did-you-mean.md                                                                 
x            ,374d63c8-2b82-4165-b543-05b587757baa,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_direct_hits.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-direct-hits.html#task_64DFB8C554874C699FCC0C2F26C3669F,t_configuring_direct_hits.xml                                                                                                                                                                         ,help/c-about-rules-menu/c-about-direct-hits.md                                                                        
             ,1c879462-1b19-44f6-a3b2-20aa786b3221,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_excluded_words.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-excluded-words.html                                                                                                   ,target-search-and-promote-master/src-migrate/c_about_excluded_words.xml                                                                                                                               ,help/c-about-linguistics-menu/c-about-excluded-words.md                                                               
x            ,1c879462-1b19-44f6-a3b2-20aa786b3221,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_excluded_words.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-excluded-words.html#task_60BF6BB7A66C48479D2BBB32C0F38CDE,t_configuring_excluded_words.xml                                                                                                                                                                      ,help/c-about-linguistics-menu/c-about-excluded-words.md                                                               
             ,6da2bd67-8c20-4955-9836-bc8ba88546c5,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_facet_rail.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-facet-rails.html                                                                                                           ,target-search-and-promote-master/src-migrate/c_about_facet_rails.xml                                                                                                                                  ,help/c-about-design-menu/c-about-facet-rails.md                                                                       
x            ,6da2bd67-8c20-4955-9836-bc8ba88546c5,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_facet_rail.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-facet-rails.html#task_561A8FF1CAD1402B9DD33E276BBC6A0E,t_configuring_facet_rail.xml                                                                                                                                                                          ,help/c-about-design-menu/c-about-facet-rails.md                                                                       
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_integration_with_adobe_cq.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_EA2FC2C24960498DAE01A1AB769D2F14,t_configuring_integration_with_adobe_cq.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_merchandising_preferences.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_7AC7B9F5D9F44E10AB5BC0B8CB31C37A,t_configuring_merchandising_preferences.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
             ,dfe18004-b8fd-4889-b01c-72a3b0c82b9c,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_query_expansion_overrides.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-query-expansion-overrides.html                                                                                        ,target-search-and-promote-master/src-migrate/c_about_query_expansion_overrides.xml                                                                                                                    ,help/c-about-linguistics-menu/c-about-query-expansion-overrides.md                                                    
x            ,dfe18004-b8fd-4889-b01c-72a3b0c82b9c,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_query_expansion_overrides.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-query-expansion-overrides.html#task_A087354A509D4997BA275186C224160E,t_configuring_query_expansion_overrides.xml                                                                                                                                                           ,help/c-about-linguistics-menu/c-about-query-expansion-overrides.md                                                    
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_ranking.html                                       ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_4CEBC13925B047FC95BDC217B48089C5,t_configuring_ranking.xml                                                                                                                                                                             ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
             ,8ab1b35c-f953-4c26-921f-524af1fea4ef,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_recent_searches.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/design/t-configuring-recent-searches.html                                                                                                 ,target-search-and-promote-master/src-migrate/t_configuring_recent_searches.xml                                                                                                                        ,help/c-about-design-menu/t-configuring-recent-searches.md                                                             
             ,20e230c6-5c1a-4bf4-bff3-b8236d14ab21,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_remote_control_for_indexing.html                   ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-remote-control-for-indexing.html                                                                                            ,target-search-and-promote-master/src-migrate/c_about_remote_control_for_indexing.xml                                                                                                                  ,help/c-about-index-menu/c-about-remote-control-for-indexing.md                                                        
x            ,20e230c6-5c1a-4bf4-bff3-b8236d14ab21,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_remote_control_for_indexing.html                   ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-remote-control-for-indexing.html#task_57C296258404448DA7A5ADC9B7232391,t_configuring_remote_control_for_indexing.xml                                                                                                                                                         ,help/c-about-index-menu/c-about-remote-control-for-indexing.md                                                        
x            ,6242b73c-5e8a-44b7-9942-0684530940bc,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_role_membership.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-users-menu.html#task_DAC596AAFFCE4EF0BE68CEEF7E365414,t_configuring_role_membership.xml                                                                                                                                                                     ,help/c-about-settings-menu/c-about-users-menu.md                                                                      
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_root_files.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_5F175C8743FB49A2A003813CBF7C56BF,t_configuring_root_files.xml                                                                                                                                                                          ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,abed878a-71b3-4122-9822-7410f4427a9a,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_the_rollback_archiving_schedule_of_indexes.html    ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-rollback-for-indexes.html#task_CD403B9AE2244B13A6B3861B5F9B055C,t_configuring_the_rollback_archiving_schedule_of_indexes.xml                                                                                                                                          ,help/c-about-index-menu/c-about-rollback-for-indexes.md                                                               
x            ,fb17a99e-d7b4-415e-ba1b-ca194fe41a5d,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_web_page_navigation.html                           ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-page-navigation.html#task_8FC098E36A7D495695F3FA4F85DA600C,t_configuring_web_page_navigation.xml                                                                                                                                                                 ,help/c-about-design-menu/c-about-page-navigation.md                                                                   
x            ,6a0a4e57-59fa-48fb-b712-eb16a9f47c3a,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_your_personal_user_information.html                ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-my-profile-menu.html#task_A11A3BE2527B4204B896E04303B04AA6,t_configuring_your_personal_user_information.xml                                                                                                                                                      ,help/c-about-settings-menu/c-about-my-profile-menu.md                                                                 
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_your_scene7_account.html,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_CEFF88C2033D41D0B2FE86C435EDAC6D,t_configuring_your_scene7_account.xml,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_your_searchpromote_account_settings.html           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_80A38D0C8E4F453395BD67B81E4B45D9,t_configuring_your_searchpromote_account_settings.xml                                                                                                                                                 ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,6a0a4e57-59fa-48fb-b712-eb16a9f47c3a,https://marketing.adobe.com/resources/help/en_US/snp/t_configuring_your_searchpromote_preferences.html                ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-my-profile-menu.html#task_5E06BF565C284C2EBBE18E10A1C4BFBB,t_configuring_your_searchpromote_preferences.xml                                                                                                                                                      ,help/c-about-settings-menu/c-about-my-profile-menu.md                                                                 
x            ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_copying_a_business_rule.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html#task_89F1879C71A54EE9B7454439302C03EC,t_copying_a_business_rule.xml                                                                                                                                                                         ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_copying_a_presentation_or_a_transport_template.html            ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_B744AB3384C84DD59C33CD25E18C2C90,t_copying_a_presentation_or_a_transport_template.xml                                                                                                                                                  ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_copying_an_attribute_loader_definition.html                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_9B40D5ECFC81411E9480F62A0FD5F2E0,t_copying_an_attribute_loader_definition.xml                                                                                                                                                          ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/t_copying_an_index_connector_definition.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_3AD55DF07FC44A748D0EFDAB7B35699B,t_copying_an_index_connector_definition.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_copying_the_html_code_of_the_search_form_into_the_pages_of_your_website.html,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_A3A01EA800F24C0AA33902387E0362C7,t_copying_the_html_code_of_the_search_form_into_the_pages_of_your_website.xml                                                                                                                         ,help/c-about-auto-complete.md                                                                                         
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_creating_a_adobe_analytics_saint_feed.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_914B5AB821E84627953D8EF9339A7DD0,t_creating_a_adobe_analytics_saint_feed.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_creating_a_feed.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_63179C1FC359497483CD6CE13FD1C250,t_creating_a_feed.xml                                                                                                                                                                                 ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_adobe_analytics_report_suite.html                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_0ACA172214D14654ABDB139F417B9F7D,t_deleting_a_adobe_analytics_report_suite.xml                                                                                                                                                         ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_adobe_analytics_saint_feed.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_5319B1F4CA1A406393CFD7AE97258CEB,t_deleting_a_adobe_analytics_saint_feed.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,3e630a72-a631-4f4f-8aa5-adf2882cdf1c,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_breadcrumb.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-breadcrumbs.html#task_401C6E481A744284906E15A29E04F757,t_deleting_a_breadcrumb.xml                                                                                                                                                                           ,help/c-about-design-menu/c-about-breadcrumbs.md                                                                       
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_dictionary.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_DBAAEE624BC14D2590444B0B7869ECCA,t_deleting_a_dictionary.xml                                                                                                                                                                           ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,28bc4d4d-a84c-4a77-befb-b0fb3bbdb966,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_facet.html                                          ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-facets.html#task_17756FD66BCC49629325B2217F821BDD,t_deleting_a_facet.xml                                                                                                                                                                                ,help/c-about-design-menu/c-about-facets.md                                                                            
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_feed.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_7E39A140E69D43C6B61FB42E81051269,t_deleting_a_feed.xml                                                                                                                                                                                 ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_form_definition.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_C350FC0CDE344F2786215D544C048B5E,t_deleting_a_form_definition.xml                                                                                                                                                                      ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_keyword.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_F17D6357D6DD416495E6D4117899D81D,t_deleting_a_keyword.xml                                                                                                                                                                              ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,011050cd-21b6-4150-9503-18fa3f771626,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_menu.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-menus.html#task_645E212311A045CD8D9D906878165F47,t_deleting_a_menu.xml                                                                                                                                                                                 ,help/c-about-design-menu/c-about-menus.md                                                                             
x            ,312d1e4a-f5b6-4629-8645-17e6f6c09fc4,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_post_search_rule.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-post-search-rules.html#task_0F4653AB20D54B769A4FA8D1491AB4CF,t_deleting_a_post_search_rule.xml                                                                                                                                                                     ,help/c-about-rules-menu/c-about-post-search-rules.md                                                                  
x            ,e75f9d9e-e8ca-4184-bf79-b1fdadb5c0fe,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_pre-search_rule.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-pre-search-rules.html#task_128B6A79CA6C451C991AEDAD58F51743,t_deleting_a_pre-search_rule.xml                                                                                                                                                                      ,help/c-about-rules-menu/c-about-pre-search-rules.md                                                                   
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_presentation_or_a_transport_template_file.html      ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_67E532C2B83A449687737E3B06C5AA58,t_deleting_a_presentation_or_a_transport_template_file.xml                                                                                                                                            ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,683af81f-f7c0-45f8-9212-e5e7cb82ccca,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_query_cleaning_rule.html                            ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-query-cleaning-rules.html#task_C52D17226B824590B087CAB6970CBB01,t_deleting_a_query_cleaning_rule.xml                                                                                                                                                                  ,help/c-about-rules-menu/c-about-query-cleaning-rules.md                                                               
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_ranking_rule.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_742A3BCC2A6E4164BE84CC7408807EBB,t_deleting_a_ranking_rule.xml                                                                                                                                                                         ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_deleting_a_ranking_rule_group.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_BE5BE01F377843BEA9846E094A07F2EA,t_deleting_a_ranking_rule_group.xml                                                                                                                                                                   ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
